72,294.192,10.1969,0.1694,0.0015,0.8986,0
73,167.875,8.342,0.1931,0.001,0.967,1
74,52.9663,4.7149,0.2834,0.0014,0.9865,1
75,40.3644,3.6864,0.366,0.0036,0.9924,1
76,350.4098,10.3235,0.2372,0.0014,0.8487,0
77,43.5858,4.1074,0.3168,0.003,0.9412,0
78,212.393,9.6227,0.1787,0.0012,0.9623,1
79,197.2387,8.3805,0.1956,0.001,0.938,0
80,207.7558,9.7789,0.1462,0.0012,0.9655,1
81,319.4558,11.0603,0.167,0.0004,0.9459,0
82,129.5594,6.5233,0.2556,0.0016,0.9232,0
83,114.6596,5.5952,0.3979,0.026,0.9861,1
84,34.7961,3.8151,0.3455,0.0012,0.9917,1
85,220.1791,8.8724,0.1864,0.0006,0.9463,0
86,157.1821,8.4429,0.1818,0.0015,0.9715,1
87,96.28,5.042,0.401,0.0117,0.9856,1
88,22.6207,3.0738,0.3828,0.0022,0.9941,1
89,26.1744,3.1379,0.4081,0.0026,0.9931,1
90,298.5845,9.2777,0.2612,0.0032,0.8393,0
91,178.9173,8.7786,0.1985,0.0015,0.9659,1
92,222.7201,10.016,0.1642,0.001,0.9434,0
93,62.8573,5.239,0.2429,0.0015,0.9451,0
94,26.1744,3.1379,0.4081,0.0026,0.9931,1
95,322.8924,9.9878,0.2219,0.0021,0.8388,0
96,58.6906,4.9406,0.2669,0.0021,0.9309,0
97,28.3707,2.8855,0.4887,0.0058,0.9962,1
98,216.5415,9.7849,0.1669,0.0011,0.9588,1
99,21.2386,3.2175,0.3315,0.0014,0.99,0
100,48.7818,4.4391,0.2805,0.0023,0.9406,0
101,101.8661,5.5433,0.2829,0.0015,0.9786,1
102,111.8199,5.4328,0.4202,0.0369,0.9864,1
103,42.9078,4.3231,0.2723,0.0022,0.9384,0
104,51.175,4.3665,0.3429,0.0035,0.9846,1
105,118.5514,5.7299,0.3894,0.0219,0.985,1
106,50.9251,4.8586,0.2374,0.0016,0.949,0
107,626.2326,12.9151,0.3019,0.0088,0.9331,0
108,286.4268,9.0383,0.2419,0.0023,0.8389,0
109,251.9036,10.1458,0.1574,0.0011,0.9311,0
110,40.245,3.8119,0.3591,0.0016,0.9875,1
111,196.9166,9.7399,0.1488,0.0011,0.9618,1
112,25.284,3.0128,0.4317,0.0054,0.987,0
113,377.7501,11.2065,0.1781,0.0015,0.9174,0
114,26.3984,3.3577,0.3575,0.001,0.9927,1
115,60.9906,4.7765,0.3031,0.0017,0.9768,0
116,136.8933,7.5744,0.1852,0.0007,0.9608,0
117,231.8684,10.1163,0.1824,0.0028,0.9604,1
118,296.0659,10.7762,0.1579,0.0012,0.9287,0
119,23.9383,3.223,0.3626,0.001,0.9922,1
120,241.1232,7.8402,0.2988,0.0046,0.8567,0
121,319.5093,9.4583,0.249,0.0028,0.9096,0
122,27.8794,2.8653,0.4842,0.0153,0.9965,1
123,104.7383,5.1669,0.4247,0.0321,0.987,1
124,71.7566,3.9027,0.3629,0.0025,0.9845,1
125,272.0512,9.9146,0.1617,0.0013,0.8694,0
126,46.5645,4.1567,0.3586,0.0026,0.9863,0
127,415.451,11.7465,0.1796,0.0012,0.9274,0
128,236.2192,9.0531,0.2036,0.0008,0.9485,1
129,51.288,4.0085,0.3583,0.0009,0.9908,1
130,255.448,9.814,0.1576,0.0011,0.9463,0
131,168.5934,6.5939,0.2708,0.0019,0.9763,1
132,228.4827,9.0191,0.1612,0.0011,0.8705,0
133,64.4844,4.7322,0.3228,0.0022,0.9853,0
134,196.9263,9.8708,0.1436,0.001,0.9594,1
135,323.3947,11.2965,0.1286,0.0011,0.9383,0
136,205.3029,7.931,0.2482,0.0012,0.9483,1
137,285.051,9.949,0.1659,0.0017,0.9257,0
138,305.4508,11.0698,0.1466,0.0013,0.9337,0
139,297.8152,10.6183,0.1669,0.0013,0.9345,0
140,276.0138,10.1127,0.1868,0.0008,0.9458,1
141,63.5125,5.0592,0.2773,0.0026,0.9141,0
142,111.8199,5.4328,0.4202,0.0369,0.9864,1
143,200.7378,9.9523,0.1374,0.0008,0.9576,1
144,473.2393,13.9566,0.1326,0.001,0.9214,0
145,212.0934,9.6884,0.1756,0.0013,0.9635,1
146,210.2377,8.5703,0.1866,0.0013,0.8767,0
147,168.5934,6.5939,0.2708,0.0019,0.9763,1
148,249.3777,10.0983,0.1614,0.0004,0.9379,1
149,82.7041,5.9233,0.2251,0.0006,0.9789,1
150,41.7544,4.0762,0.2968,0.0027,0.9492,0
151,420.7417,11.7729,0.1694,0.0015,0.9072,0
152,24.9139,2.8824,0.4492,0.0048,0.9901,0
153,171.2873,8.4631,0.2043,0.0013,0.9663,1
154,170.9167,8.5669,0.171,0.0014,0.874,0
155,27.8794,2.8653,0.4842,0.0153,0.9965,1
156,28.2128,3.2187,0.4007,0.0021,0.9769,0
157,161.9086,8.5627,0.1856,0.0015,0.9712,1
158,79.3858,4.0877,0.354,0.0024,0.9834,1
159,237.6229,9.3479,0.1644,0.0012,0.8721,0
160,106.1146,5.1978,0.4238,0.0317,0.9868,1
161,28.3707,2.8855,0.4887,0.0058,0.9962,1
162,91.802,4.794,0.4567,0.0327,0.9889,1
163,40.245,3.8119,0.3591,0.0016,0.9875,1
164,383.7809,10.966,0.2552,0.003,0.9287,0
165,48.6971,4.6963,0.2481,0.0016,0.9544,0
166,124.9592,5.9903,0.3769,0.0256,0.9844,1
167,80.1708,5.3829,0.2699,0.0023,0.9149,0
168,61.1497,5.1303,0.2546,0.002,0.9218,0
169,70.2609,3.6754,0.3814,0.0026,0.9843,1
170,169.8222,8.8741,0.1731,0.0017,0.9682,1
171,20.0185,2.7229,0.422,0.0051,0.9849,0
172,342.6037,10.1953,0.2262,0.0023,0.9243,0
173,179.1823,9.2703,0.1733,0.0018,0.9646,1
174,204.1192,8.2979,0.2243,0.0015,0.9643,0
175,277.9409,10.7298,0.1501,0.0011,0.93,0
176,51.175,4.3665,0.3429,0.0035,0.9846,1
177,205.5524,8.5676,0.2182,0.0014,0.9446,0
178,124.9592,5.9903,0.3769,0.0256,0.9844,1
179,205.8201,10.045,0.1425,0.001,0.954,1
180,427.0859,13.3722,0.1374,0.0011,0.928,0
181,319.2024,11.4659,0.1457,0.0013,0.9384,0
182,249.3777,10.0983,0.1614,0.0004,0.9379,1
183,83.2654,6.1893,0.2014,0.0005,0.9761,1
184,276.0138,10.1127,0.1868,0.0008,0.9458,1
185,711.3699,17.1467,0.1105,0.001,0.8687,0
186,49.4502,4.4387,0.2952,0.0026,0.9512,0
187,36.5882,3.9149,0.3337,0.0012,0.9878,0
188,207.7774,9.8537,0.1623,0.0012,0.9576,1
189,265.1207,9.7874,0.1459,0.0012,0.8657,0
190,168.5934,6.5939,0.2708,0.0019,0.9763,1
191,247.2943,10.7905,0.1364,0.0009,0.9562,1
192,322.4755,10.7231,0.1776,0.0015,0.9355,0
193,54.7765,5.0178,0.226,0.0018,0.9487,0
194,112.5264,6.6423,0.2395,0.0006,0.9706,1
195,205.3029,7.931,0.2482,0.0012,0.9483,1
196,253.4628,9.5711,0.1618,0.0011,0.9428,0
197,236.2192,9.0531,0.2036,0.0008,0.9485,1
198,266.1171,9.6258,0.1799,0.0019,0.9287,0
199,56.0015,4.5026,0.3337,0.0016,0.9868,0
200,160.4728,8.4781,0.2014,0.0019,0.9707,1
