1,62.2815,4.9849,0.2934,0.0012,0.9804,1
2,74.5616,4.9475,0.357,0.0028,0.9687,1
3,74.1187,5.1766,0.325,0.002,0.9721,1
4,62.4396,5.0511,0.2986,0.0013,0.9802,1
5,80.0874,6.0527,0.2356,0.0013,0.9713,1
6,66.2215,4.5798,0.4012,0.0055,0.9638,1
7,57.5966,4.6452,0.3137,0.0013,0.9842,1
8,51.7836,4.579,0.2985,0.0011,0.9851,1
9,69.0354,5.113,0.3031,0.0011,0.9832,1
10,63.661,4.5645,0.4033,0.0069,0.9634,1
11,69.4909,5.4755,0.2642,0.0012,0.974,1
12,66.2419,5.2657,0.2505,0.0012,0.9807,1
13,50.9503,3.8498,0.4164,0.0045,0.9781,1
14,66.0426,5.1446,0.2763,0.0009,0.9847,1
15,61.6617,5.0677,0.2729,0.0011,0.977,1
16,74.8793,5.739,0.2624,0.0011,0.9719,1
17,63.0104,4.9921,0.2992,0.0009,0.9791,1
18,63.441,4.5275,0.3822,0.0039,0.9725,1
19,66.8652,4.6093,0.3797,0.0039,0.9765,1
20,68.7963,4.5664,0.4122,0.0067,0.973,1
21,80.4534,5.4845,0.3028,0.0023,0.9772,1
22,55.1907,4.6048,0.3068,0.001,0.9867,1
23,55.8457,4.68,0.3331,0.0024,0.9661,1
24,87.6167,5.402,0.3342,0.0028,0.9637,1
25,74.6252,5.6931,0.2598,0.0013,0.9715,1
26,77.6825,5.2682,0.3419,0.0025,0.968,1
27,69.2513,5.2726,0.2764,0.0015,0.9764,1
28,53.729,4.6355,0.329,0.0032,0.9674,1
29,61.3545,4.2602,0.4163,0.0074,0.966,1
30,55.406,4.3074,0.3794,0.0023,0.9791,1
31,47.3113,3.5327,0.4601,0.0119,0.9723,1
32,50.0066,4.1115,0.4102,0.0039,0.9694,1
33,79.8451,5.8192,0.2603,0.0012,0.9741,1
34,74.5072,5.8128,0.2421,0.0012,0.9711,1
35,53.6919,4.4208,0.3342,0.0012,0.9866,1
36,70.6094,4.5624,0.4081,0.0046,0.9711,1
37,58.276,4.9473,0.2731,0.0011,0.9831,1
38,100.4801,6.2451,0.2858,0.0024,0.9546,1
39,50.8716,4.573,0.3029,0.001,0.9829,1
40,61.4891,4.7101,0.338,0.0023,0.9769,1
41,68.6901,5.2445,0.314,0.0028,0.9507,1
42,78.717,5.6666,0.2857,0.0012,0.9748,1
43,60.0017,5.0277,0.2698,0.0011,0.9784,1
44,58.0498,4.2536,0.3882,0.0063,0.972,1
45,65.5899,4.8658,0.3743,0.0046,0.9608,1
46,65.6,5.299,0.2708,0.0013,0.9748,1
47,77.5962,5.1972,0.3428,0.0024,0.9691,1
48,65.3662,4.2499,0.4431,0.0065,0.9744,1
49,66.5671,5.1791,0.2801,0.001,0.9791,1
50,86.6736,5.7863,0.2815,0.0019,0.9722,1
51,58.89,4.8932,0.2849,0.0011,0.9806,1
52,46.7228,3.9364,0.3962,0.0042,0.9807,1
53,63.5689,4.6105,0.3744,0.0041,0.9694,1
54,59.2624,4.8131,0.3065,0.0011,0.9829,1
55,116.0114,6.9872,0.243,0.0015,0.9602,1
56,61.0689,4.7842,0.3197,0.0015,0.9756,1
57,50.943,4.3271,0.3336,0.0012,0.987,1
58,60.05,4.397,0.3763,0.0031,0.9757,1
59,76.5575,5.43,0.2995,0.0026,0.9641,1
60,68.9949,4.9149,0.3572,0.0034,0.9712,1
61,50.949,4.3653,0.3643,0.0035,0.9681,1
62,71.8193,5.6531,0.2485,0.0013,0.9744,1
63,76.1364,5.6836,0.2702,0.0012,0.9745,1
64,52.7322,4.425,0.3258,0.0012,0.9865,1
65,53.4411,4.1032,0.3936,0.0035,0.9771,1
66,46.2301,3.8814,0.4084,0.0045,0.9809,1
67,49.902,4.218,0.4098,0.0045,0.9714,1
68,49.1364,4.3953,0.3101,0.001,0.9831,1
69,94.5686,6.3553,0.241,0.0011,0.9665,1
70,86.3963,6.2645,0.2452,0.0011,0.9663,1
71,75.987,5.4475,0.3044,0.0016,0.9743,1
72,56.7316,4.2492,0.3743,0.0039,0.9761,1
73,62.4396,5.0511,0.2986,0.0013,0.9802,1
74,55.7477,4.6369,0.3669,0.0036,0.9683,1
75,87.5008,6.3333,0.2258,0.001,0.9695,1
76,64.1525,4.38,0.405,0.0054,0.9683,1
77,61.7057,4.7704,0.3616,0.003,0.9635,1
78,76.4638,5.7232,0.2662,0.0012,0.9755,1
79,70.8908,5.2962,0.2941,0.0013,0.9766,1
80,68.5889,5.403,0.2605,0.0013,0.9733,1
