1,0.9665,0
2,0.9804,1
3,0.9802,1
4,0.9622,0
5,0.971,0
6,0.9842,1
7,0.9851,1
8,0.9832,1
9,0.9749,0
10,0.9762,0
11,0.9744,0
12,0.9799,0
13,0.9681,0
14,0.974,1
15,0.9807,1
16,0.9847,1
17,0.977,1
18,0.9719,1
19,0.9649,0
20,0.9609,0
21,0.9791,1
22,0.9706,0
23,0.9867,1
24,0.972,0
25,0.9715,1
26,0.9764,1
27,0.9775,0
28,0.9722,0
29,0.9741,1
30,0.963,0
31,0.9559,0
32,0.9776,0
33,0.9711,1
34,0.9866,1
35,0.9831,1
36,0.9643,0
37,0.9773,0
38,0.9829,1
39,0.9775,0
40,0.9687,0
41,0.9748,1
42,0.9784,1
43,0.9654,0
44,0.9748,1
45,0.9791,1
46,0.9806,1
47,0.9634,0
48,0.964,0
49,0.9692,0
50,0.9657,0
51,0.9807,1
52,0.9829,1
53,0.9715,0
54,0.9697,0
55,0.9756,1
56,0.987,1
57,0.9745,1
58,0.9865,1
59,0.9783,0
60,0.9786,0
61,0.9638,0
62,0.9713,0
63,0.9809,1
64,0.9831,1
65,0.9665,1
66,0.9663,1
67,0.9634,0
68,0.9763,0
69,0.9674,0
70,0.955,0
71,0.9743,1
72,0.9802,1
73,0.9713,0
74,0.9695,1
75,0.9755,1
76,0.966,0
77,0.9766,1
78,0.9733,1
79,0.967,0
80,0.9748,0
81,0.9693,0
82,0.9771,0
83,0.9676,1
84,0.9838,1
85,0.9835,1
86,0.9681,0
87,0.9823,1
88,0.9646,1
89,0.9592,0
90,0.9776,0
91,0.9608,0
92,0.972,0
93,0.9823,1
94,0.9821,1
95,0.9717,0
96,0.978,0
97,0.9729,1
98,0.9837,1
99,0.9779,0
100,0.9746,0
101,0.9743,1
102,0.9711,1
103,0.9679,1
104,0.9726,0
105,0.9739,0
106,0.9607,0
107,0.9822,0
108,0.9853,1
109,0.9738,1
110,0.9859,1
111,0.9821,1
112,0.9796,1
113,0.9702,0
114,0.964,0
115,0.9652,0
116,0.9674,0
117,0.9687,1
118,0.9794,1
119,0.9711,1
120,0.9661,0
121,0.9696,0
122,0.9669,0
123,0.9814,1
124,0.973,1
125,0.9854,1
126,0.9829,1
127,0.9605,0
128,0.9647,0
129,0.9729,1
130,0.9875,1
131,0.9699,0
132,0.9632,0
133,0.986,1
134,0.9721,1
135,0.976,0
136,0.9653,0
137,0.9689,0
138,0.9743,1
139,0.9689,1
140,0.9658,0
141,0.9776,0
142,0.9752,0
143,0.9734,1
144,0.9777,1
145,0.9775,0
146,0.9767,0
147,0.9842,1
148,0.9671,1
149,0.9715,1
150,0.9671,0
151,0.9774,1
152,0.966,0
153,0.9651,0
154,0.9736,1
155,0.9766,1
156,0.9632,0
157,0.9756,0
158,0.9755,0
159,0.9846,1
160,0.9748,1
161,0.9724,0
162,0.9739,0
163,0.9667,1
164,0.9864,1
165,0.9713,1
166,0.9687,1
167,0.9665,0
168,0.9676,0
169,0.9544,0
170,0.9732,0
171,0.9801,1
172,0.9827,1
173,0.9766,0
174,0.9662,0
175,0.9859,1
176,0.9757,1
177,0.9731,0
178,0.9703,0
179,0.9754,1
180,0.9786,1
181,0.9771,1
182,0.9791,1
183,0.9692,0
184,0.9718,0
185,0.9866,1
186,0.9719,1
187,0.9749,0
188,0.9712,0
189,0.9704,1
190,0.9645,0
191,0.9614,0
192,0.9819,1
193,0.9728,1
194,0.9865,1
195,0.9664,0
196,0.976,0
197,0.9606,1
198,0.9786,0
199,0.9781,1
200,0.9767,0
201,0.9733,1
202,0.9837,1
203,0.9738,0
204,0.9685,0
205,0.9759,0
206,0.9644,0
207,0.9828,1
208,0.9807,1
209,0.969,0
210,0.9707,1
211,0.9782,1
212,0.9686,0
213,0.9873,1
214,0.984,1
215,0.9707,0
216,0.968,0
217,0.9689,0
218,0.954,0
219,0.9824,1
220,0.9821,1
221,0.9782,1
222,0.9783,1
223,0.9675,0
224,0.9597,0
225,0.9736,1
226,0.9704,1
227,0.971,0
228,0.965,0
229,0.9716,0
230,0.967,0
231,0.9805,1
232,0.9733,1
233,0.9704,0
234,0.9675,0
235,0.9748,1
236,0.9864,1
