1,0.0025,1
2,0.0012,0
3,0.0013,0
4,0.0019,1
5,0.0036,1
6,0.0013,0
7,0.0011,0
8,0.0011,0
9,0.0055,1
10,0.0056,1
11,0.0013,1
12,0.0059,1
13,0.0035,1
14,0.0012,0
15,0.0012,0
16,0.0009,0
17,0.0011,0
18,0.0011,0
19,0.0027,1
20,0.007,1
21,0.0009,0
22,0.003,1
23,0.001,0
24,0.0022,1
25,0.0013,0
26,0.0015,0
27,0.0034,1
28,0.0019,1
29,0.0012,0
30,0.0029,1
31,0.0028,1
32,0.0034,1
33,0.0012,0
34,0.0012,0
35,0.0011,0
36,0.0031,1
37,0.0024,1
38,0.001,0
39,0.0021,1
40,0.0041,1
41,0.0012,0
42,0.0011,0
43,0.0026,1
44,0.0013,0
45,0.001,0
46,0.0011,0
47,0.002,1
48,0.0059,1
49,0.0052,1
50,0.0039,1
51,0.0042,0
52,0.0011,0
53,0.0035,1
54,0.0059,1
55,0.0015,0
56,0.0012,0
57,0.0012,0
58,0.0012,0
59,0.0053,1
60,0.0051,1
61,0.0055,1
62,0.0013,1
63,0.0045,0
64,0.001,0
65,0.0011,0
66,0.0011,0
67,0.0043,1
68,0.0035,1
69,0.0032,1
70,0.0018,1
71,0.0016,0
72,0.0013,0
73,0.0017,1
74,0.001,0
75,0.0012,0
76,0.0074,1
77,0.0013,0
78,0.0013,0
79,0.0026,1
80,0.0107,1
81,0.0031,1
82,0.0077,1
83,0.0012,0
84,0.0011,0
85,0.0011,0
86,0.0027,1
87,0.0013,0
88,0.0015,0
89,0.0067,1
90,0.0036,1
91,0.0046,1
92,0.0063,1
93,0.0015,0
94,0.0012,0
95,0.0051,1
96,0.0036,1
97,0.0011,0
98,0.0011,0
99,0.0024,1
100,0.0022,1
101,0.0013,0
102,0.0012,0
103,0.0013,0
104,0.0048,1
105,0.0054,1
106,0.0021,1
107,0.0042,1
108,0.0013,0
109,0.0011,0
110,0.001,0
111,0.0012,0
112,0.0012,0
113,0.0013,1
114,0.003,1
115,0.002,1
116,0.0034,1
117,0.0011,0
118,0.0011,0
119,0.0012,0
120,0.0024,1
121,0.0013,1
122,0.0044,1
123,0.0041,0
124,0.001,0
125,0.0013,0
126,0.0015,0
127,0.0062,1
128,0.003,1
129,0.0012,0
130,0.0012,0
131,0.0037,1
132,0.0028,1
133,0.001,0
134,0.0012,0
135,0.002,1
136,0.0035,1
137,0.0042,1
138,0.001,0
139,0.0013,0
140,0.0054,1
141,0.0034,1
142,0.0014,1
143,0.001,0
144,0.0014,0
145,0.0024,1
146,0.0049,1
147,0.0011,0
148,0.0011,0
149,0.0013,0
150,0.0026,1
151,0.0012,0
152,0.0029,1
153,0.0027,1
154,0.0012,0
155,0.0047,0
156,0.0019,1
157,0.0074,1
158,0.003,1
159,0.0011,0
160,0.0012,0
161,0.0037,1
162,0.0024,1
163,0.0012,0
164,0.0011,0
165,0.0012,0
166,0.0013,0
167,0.0046,1
168,0.0035,1
169,0.0057,1
170,0.0046,1
171,0.0045,0
172,0.0011,0
173,0.0022,1
174,0.007,1
175,0.001,0
176,0.0013,0
177,0.0051,1
178,0.0058,1
179,0.0009,0
180,0.0011,0
181,0.0011,0
182,0.0011,0
183,0.0026,1
