1,8.5492,0
2,3.8151,1
3,5.6465,1
4,3.8537,0
5,9.3017,1
6,9.7849,1
7,8.9011,1
8,9.8365,0
9,4.5603,0
10,10.4779,0
11,12.9114,0
12,9.5782,1
13,5.6394,1
14,12.2586,0
15,11.2952,0
16,6.0844,1
17,10.2817,1
18,6.3238,0
19,3.0738,1
20,3.3492,1
21,5.2192,0
22,3.0361,1
23,8.276,0
24,9.9359,1
25,3.223,1
26,5.187,1
27,5.7469,0
28,4.4897,0
29,10.3534,0
30,9.7849,1
31,3.7646,1
32,2.4796,0
33,10.0079,1
34,10.5343,0
35,5.7447,0
36,3.0361,1
37,10.1706,0
38,9.3064,1
39,8.342,1
40,6.1655,1
41,3.0128,0
42,4.2071,0
43,8.7511,0
44,4.6108,0
45,4.7603,1
46,6.0453,0
47,2.8458,1
48,3.1165,1
49,11.3222,0
50,5.1971,1
51,8.6115,1
52,11.5872,0
53,8.7548,0
54,4.5901,0
55,5.329,1
56,4.8567,1
57,10.0764,0
58,5.955,1
59,2.8458,1
60,8.0537,0
61,11.5689,0
62,5.7112,0
63,5.7688,1
64,3.6864,1
65,11.5945,0
66,5.2218,1
67,8.342,1
68,11.4864,0
69,4.8159,0
70,2.9826,0
71,8.9814,1
72,10.1969,0
73,8.342,1
74,4.7149,1
75,3.6864,1
76,10.3235,0
77,4.1074,0
78,9.6227,1
79,8.3805,0
80,9.7789,1
81,11.0603,0
82,6.5233,0
83,5.5952,1
84,3.8151,1
85,8.8724,0
86,8.4429,1
87,5.042,1
88,3.0738,1
89,3.1379,1
90,9.2777,0
91,8.7786,1
92,10.016,0
93,5.239,0
94,3.1379,1
95,9.9878,0
96,4.9406,0
97,2.8855,1
98,9.7849,1
99,3.2175,0
100,4.4391,0
101,5.5433,1
102,5.4328,1
103,4.3231,0
104,4.3665,1
105,5.7299,1
106,4.8586,0
107,12.9151,0
108,9.0383,0
109,10.1458,0
110,3.8119,1
111,9.7399,1
112,3.0128,0
113,11.2065,0
114,3.3577,1
115,4.7765,0
116,7.5744,0
117,10.1163,1
118,10.7762,0
119,3.223,1
120,7.8402,0
121,9.4583,0
122,2.8653,1
123,5.1669,1
124,3.9027,1
125,9.9146,0
126,4.1567,0
127,11.7465,0
128,9.0531,1
129,4.0085,1
130,9.814,0
131,6.5939,1
132,9.0191,0
133,4.7322,0
134,9.8708,1
135,11.2965,0
136,7.931,1
137,9.949,0
138,11.0698,0
139,10.6183,0
140,10.1127,1
141,5.0592,0
142,5.4328,1
143,9.9523,1
144,13.9566,0
145,9.6884,1
146,8.5703,0
147,6.5939,1
148,10.0983,1
149,5.9233,1
150,4.0762,0
151,11.7729,0
152,2.8824,0
153,8.4631,1
154,8.5669,0
155,2.8653,1
156,3.2187,0
157,8.5627,1
158,4.0877,1
159,9.3479,0
160,5.1978,1
161,2.8855,1
162,4.794,1
163,3.8119,1
164,10.966,0
165,4.6963,0
166,5.9903,1
167,5.3829,0
168,5.1303,0
169,3.6754,1
170,8.8741,1
171,2.7229,0
172,10.1953,0
173,9.2703,1
174,8.2979,0
175,10.7298,0
176,4.3665,1
177,8.5676,0
178,5.9903,1
179,10.045,1
180,13.3722,0
181,11.4659,0
182,10.0983,1
183,6.1893,1
184,10.1127,1
185,17.1467,0
186,4.4387,0
187,3.9149,0
188,9.8537,1
189,9.7874,0
190,6.5939,1
191,10.7905,1
192,10.7231,0
193,5.0178,0
194,6.6423,1
195,7.931,1
196,9.5711,0
197,9.0531,1
198,9.6258,0
199,4.5026,0
200,8.4781,1
