1,0.9641052797151534,1
2,0.9732298669466377,1
3,0.97930370856447,0
4,0.9745066976756609,0
5,0.9646577869805938,1
6,0.9639219573441363,0
7,0.9545145527641627,0
8,0.9620931873990708,0
9,0.9634035404741113,1
10,0.9622098263602249,1
11,0.9648534565959995,1
12,0.9732343750921044,0
13,0.9611381453367756,1
14,0.9731231219361317,1
15,0.9816300587648995,0
16,0.949833140272083,0
17,0.9835265836613477,0
18,0.9629679765887331,1
19,0.9641898097569881,1
20,0.9545145527641627,0
21,0.9793306851626037,0
22,0.9628383602060381,1
23,0.9784528935911947,0
24,0.9798915395602601,0
25,0.9634235669394927,1
26,0.965066849754874,1
27,0.9617116017843785,0
28,0.9672364546785966,1
29,0.9624842298514064,1
30,0.9784732535469621,0
31,0.973769005578537,0
32,0.9542787949442302,0
33,0.9718195481312162,1
34,0.9629539413073411,1
35,0.9717333659517751,1
36,0.9701422052239694,1
37,0.9617116017843785,0
38,0.980967060201782,0
39,0.976898691320221,0
40,0.9629058983381453,1
41,0.97930370856447,0
42,0.9611535697986842,1
43,0.9705806429622998,1
44,0.9385437268070796,0
45,0.9622348182370427,1
46,0.9853385212789569,0
47,0.976944164205964,0
48,0.9848760849490494,0
49,0.9714633172936539,1
50,0.963222571304129,1
51,0.9623452536601087,1
52,0.9752643102600627,0
53,0.9633723183758252,1
54,0.9785106890229576,0
55,0.9601228117359087,1
56,0.9710925226785971,1
57,0.9706316855998877,0
58,0.9736694849632652,0
59,0.9661887663559988,1
60,0.9509397526280446,0
61,0.9866120210668436,0
62,0.9581435837851385,1
63,0.9648697491810307,1
64,0.9720665022033087,1
65,0.976898691320221,0
66,0.9841092498875789,0
67,0.9821650234954048,0
68,0.9750064077009056,1
69,0.980967060201782,0
70,0.9756589428523624,0
71,0.9737731445523959,1
72,0.9677838368845227,1
73,0.9740003863199879,1
74,0.9719212116070075,1
75,0.976944164205964,0
76,0.9737519164834774,0
77,0.973769005578537,0
78,0.9509397526280446,0
79,0.972776736510945,1
80,0.9634551415361345,1
81,0.9630925553483488,1
82,0.9683486884975332,0
83,0.9638457944439676,1
84,0.9796375296920569,0
85,0.9724611441509652,1
86,0.9751948744205264,0
87,0.9816300587648995,0
88,0.9745066976756609,0
89,0.9635496487065099,1
90,0.9645113377442538,1
91,0.9719657420477432,1
92,0.9596495826195374,0
93,0.9613008379821695,1
94,0.9737519164834774,0
95,0.9730845464321185,1
96,0.9637136490002934,1
97,0.967275853603504,0
98,0.9784732535469621,0
99,0.9765585087518099,1
100,0.9784528935911947,0
101,0.94644962501195,0
102,0.9707911232586985,0
103,0.9734652796117593,1
104,0.9630169528148219,1
105,0.9683486884975332,0
106,0.9602609056725214,1
107,0.9756589428523624,0
108,0.9635163486078099,1
109,0.9619920596456678,1
110,0.9438063470215703,0
111,0.9614013933207501,1
112,0.9623992720762357,1
113,0.9722134254398035,0
114,0.9732343750921044,0
115,0.9798915395602601,0
116,0.9714949403268343,1
117,0.9622135468362214,1
118,0.9606248528169424,0
